CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
37.663.076/0001-07;2021-03-31;1;AES BRASIL ENERGIA S.A.;025640;ITR;103437;2021-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103437
38.042.694/0001-00;2021-03-31;1;MULTI PCH SECURITIZADORA DE CREDITOS FINANCEIROS S.A.;025240;ITR;104390;2021-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104390
38.199.406/0001-18;2021-03-31;1;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;025720;ITR;106091;2021-06-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106091
38.307.135/0001-77;2021-03-31;1;G2D INVESTMENTS, LTD.;080195;ITR;104367;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104367
38.456.921/0001-36;2021-03-31;1;INFRACOMMERCE CXAAS S.A.;025747;ITR;104395;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104395
39.115.514/0001-28;2021-03-31;1;RUMO MALHA OESTE S.A.;017850;ITR;104514;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104514
39.393.829/0001-37;2021-03-31;1;HLASA PARTICIPAÇÕES S.A.;025364;ITR;104537;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104537
40.159.947/0001-64;2021-03-31;1;HMOBI PARTICIPAÇÕES S.A.;025674;ITR;104543;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104543
40.337.136/0001-06;2021-03-31;1;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;026000;ITR;103965;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103965
40.760.921/0001-77;2021-03-31;1;HUMAITA SECURITIZADORA S/A;025968;ITR;105774;2021-06-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105774
42.150.391/0001-70;2021-03-31;1;BRASKEM S.A.;004820;ITR;103445;2021-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103445
42.150.391/0001-70;2021-03-31;2;BRASKEM S.A.;004820;ITR;103862;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103862
42.278.291/0001-24;2021-03-31;1;LOG-IN LOGISTICA INTERMODAL S.A.;020710;ITR;103687;2021-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103687
42.278.473/0001-03;2021-03-31;1;WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.;023590;ITR;104114;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104114
42.331.462/0001-31;2021-03-31;1;EMBPAR PARTICIPAÇÕES S/A;015458;ITR;104266;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104266
42.771.949/0001-35;2021-03-31;1;CENTRO DE IMAGEM DIAGNOSTICOS S.A.;024058;ITR;104080;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104080
43.283.811/0001-50;2021-03-31;1;KALUNGA S.A.;025631;ITR;103918;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103918
43.470.988/0001-65;2021-03-31;1;EVEN CONSTRUTORA E INCORPORADORA S.A.;020524;ITR;104088;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104088
43.776.517/0001-80;2021-03-31;1;CIA SANEAMENTO BASICO EST SAO PAULO;014443;ITR;104151;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104151
45.242.914/0001-05;2021-03-31;1;C&A MODAS S.A.;024848;ITR;104062;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104062
45.365.558/0001-09;2021-03-31;1;VITTIA FERTILIZANTES E BIOLÓGICOS S.A.;025763;ITR;104569;2021-05-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104569
45.453.214/0001-51;2021-03-31;1;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;020346;ITR;103913;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103913
45.987.245/0001-92;2021-03-31;1;BAHEMA EDUCAÇÃO S.A.;000701;ITR;104525;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104525
46.119.855/0001-37;2021-03-31;1;SOC.DE ABASTEC.DE ÁGUA E SANEAMENTO S.A.;016241;ITR;104174;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104174
47.508.411/0001-56;2021-03-31;1;CIA BRASILEIRA DE DISTRIBUICAO;014826;ITR;103441;2021-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103441
47.509.120/0001-82;2021-03-31;1;BRADESCO LEASING S.A. ARREND MERCANTIL;019640;ITR;103977;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103977
47.960.950/0001-21;2021-03-31;1;MAGAZINE LUIZA S.A.;022470;ITR;104108;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104108
49.263.189/0001-02;2021-03-31;1;HELBOR EMPREENDIMENTOS S.A.;020877;ITR;104076;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104076
49.263.189/0001-02;2021-03-31;2;HELBOR EMPREENDIMENTOS S.A.;020877;ITR;104106;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104106
49.669.856/0001-43;2021-03-31;1;RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.;021440;ITR;104383;2021-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104383
50.564.053/0001-03;2021-03-31;1;BOMBRIL S.A.;012190;ITR;104307;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104307
50.746.577/0001-15;2021-03-31;1;COSAN S.A.;019836;ITR;104330;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104330
50.746.577/0001-15;2021-03-31;2;COSAN S.A.;019836;ITR;104366;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104366
50.926.955/0001-42;2021-03-31;1;VULCABRAS S.A.;011762;ITR;103778;2021-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103778
51.128.999/0001-90;2021-03-31;1;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;021334;ITR;104267;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104267
51.218.147/0001-93;2021-03-31;1;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;020494;ITR;103366;2021-05-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103366
51.928.174/0001-50;2021-03-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;ITR;103771;2021-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103771
52.548.435/0001-79;2021-03-31;1;JSL S.A.;022020;ITR;103332;2021-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103332
52.548.435/0001-79;2021-03-31;2;JSL S.A.;022020;ITR;103438;2021-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103438
53.113.791/0001-22;2021-03-31;1;TOTVS S.A.;019992;ITR;103434;2021-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103434
56.444.250/0001-75;2021-03-31;1;HAUSCENTER SA;014850;ITR;104602;2021-05-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104602
56.643.018/0001-66;2021-03-31;1;EUCATEX S.A. INDUSTRIA E COMERCIO;005770;ITR;103959;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103959
56.720.428/0001-63;2021-03-31;1;INDUSTRIAS ROMI S.A.;007510;ITR;103095;2021-04-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103095
56.992.423/0001-90;2021-03-31;1;BICICLETAS MONARK S.A.;001694;ITR;104178;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104178
58.119.199/0001-51;2021-03-31;1;ODONTOPREV S.A.;020125;ITR;103130;2021-04-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103130
58.430.828/0001-60;2021-03-31;1;BLAU FARMACÊUTICA S.A.;024627;ITR;103701;2021-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103701
58.430.828/0001-60;2021-03-31;2;BLAU FARMACÊUTICA S.A.;024627;ITR;103702;2021-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103702
59.105.999/0001-86;2021-03-31;1;WHIRLPOOL S.A.;014346;ITR;104165;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104165
59.285.411/0001-13;2021-03-31;1;BCO PAN S.A.;021199;ITR;103635;2021-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103635
59.418.806/0001-47;2021-03-31;1;TRACK & FIELD CO S.A.;025208;ITR;104158;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104158
59.418.806/0001-47;2021-03-31;2;TRACK & FIELD CO S.A.;025208;ITR;105875;2021-06-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105875
59.789.545/0001-71;2021-03-31;1;POLPAR S.A.;013447;ITR;104250;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104250
59.981.829/0001-65;2021-03-31;1;RODOBENS SA;025801;ITR;104339;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104339
60.398.369/0004-79;2021-03-31;1;PARANAPANEMA S.A.;009393;ITR;103187;2021-04-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103187
60.444.437/0001-46;2021-03-31;1;LIGHT SERVICOS DE ELETRICIDADE S.A.;008036;ITR;104110;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104110
60.476.884/0001-87;2021-03-31;1;MAHLE-METAL LEVE S.A.;008575;ITR;104026;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104026
60.500.139/0001-26;2021-03-31;1;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;010472;ITR;104315;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104315
60.537.263/0001-66;2021-03-31;1;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;024953;ITR;103949;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103949
60.537.263/0001-66;2021-03-31;2;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;024953;ITR;104061;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104061
60.543.816/0001-93;2021-03-31;1;JEREISSATI PARTICIPACOES S.A.;008672;ITR;104090;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104090
60.651.809/0001-05;2021-03-31;1;SUZANO HOLDING S.A.;009067;ITR;104252;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104252
60.730.348/0001-66;2021-03-31;1;CIA MELHORAMENTOS DE SAO PAULO;003654;ITR;104274;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104274
60.730.348/0001-66;2021-03-31;2;CIA MELHORAMENTOS DE SAO PAULO;003654;ITR;105712;2021-06-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105712
60.746.948/0001-12;2021-03-31;1;BCO BRADESCO S.A.;000906;ITR;103358;2021-05-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103358
60.770.336/0001-65;2021-03-31;1;BCO ALFA DE INVESTIMENTO S.A.;001384;ITR;103865;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103865
60.840.055/0001-31;2021-03-31;1;FLEURY S.A.;021881;ITR;103174;2021-04-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103174
60.851.615/0001-53;2021-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;001520;ITR;104497;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104497
60.872.504/0001-23;2021-03-31;1;ITAU UNIBANCO HOLDING S.A.;019348;ITR;103318;2021-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103318
60.884.319/0001-59;2021-03-31;1;NORDON INDUSTRIAS METALURGICAS S.A.;009083;ITR;104310;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104310
60.894.730/0001-05;2021-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;014320;ITR;103030;2021-04-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103030
60.933.603/0001-78;2021-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;002577;ITR;103092;2021-04-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103092
61.022.042/0001-18;2021-03-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;004723;ITR;104279;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104279
61.065.298/0001-02;2021-03-31;1;MANGELS INDUSTRIAL S.A.;008397;ITR;104523;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104523
61.065.751/0001-80;2021-03-31;1;ROSSI RESIDENCIAL S.A.;016306;ITR;103919;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103919
61.079.117/0001-05;2021-03-31;1;ALPARGATAS S.A.;010456;ITR;103330;2021-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103330
61.080.313/0001-91;2021-03-31;1;COBRASMA S.A.;004448;ITR;104184;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104184
61.082.004/0001-50;2021-03-31;1;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;008427;ITR;104314;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104314
61.088.894/0001-08;2021-03-31;1;CAMBUCI S.A.;002100;ITR;103238;2021-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103238
61.092.037/0001-81;2021-03-31;1;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;005762;ITR;103800;2021-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103800
61.156.113/0001-75;2021-03-31;1;IOCHPE MAXION S.A.;011932;ITR;104452;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104452
61.156.931/0001-78;2021-03-31;1;SIDERURGICA J. L. ALIPERTI S.A.;012823;ITR;104206;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104206
61.186.680/0001-74;2021-03-31;1;BANCO BMG S/A;024600;ITR;103487;2021-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103487
61.186.680/0001-74;2021-03-31;2;BANCO BMG S/A;024600;ITR;104651;2021-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104651
61.189.288/0001-89;2021-03-31;1;MARISA LOJAS S.A.;022055;ITR;103683;2021-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103683
61.351.532/0001-68;2021-03-31;1;AZEVEDO E TRAVASSOS S.A.;011975;ITR;104437;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104437
61.351.532/0001-68;2021-03-31;2;AZEVEDO E TRAVASSOS S.A.;011975;ITR;105715;2021-06-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105715
61.374.161/0001-30;2021-03-31;1;BAUMER S.A.;001562;ITR;104344;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104344
61.409.892/0001-73;2021-03-31;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;025984;ITR;104503;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104503
61.486.650/0001-83;2021-03-31;1;DIAGNOSTICOS DA AMERICA S.A.;019623;ITR;104146;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104146
61.532.644/0001-15;2021-03-31;1;ITAÚSA S.A.;007617;ITR;103690;2021-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103690
61.584.140/0001-49;2021-03-31;1;REDE ENERGIA PARTICIPAÇÕES S.A.;003190;ITR;104137;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104137
61.585.865/0001-51;2021-03-31;1;RAIA DROGASIL S.A.;005258;ITR;103829;2021-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103829
61.695.227/0001-93;2021-03-31;1;ELETROPAULO METROP. ELET. SAO PAULO S.A.;014176;ITR;103253;2021-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103253
61.856.571/0001-17;2021-03-31;1;CIA GAS DE SAO PAULO - COMGAS;015636;ITR;103945;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103945
62.002.886/0001-60;2021-03-31;1;SAO PAULO TURISMO S.A.;009415;ITR;104173;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104173
62.002.886/0001-60;2021-03-31;2;SAO PAULO TURISMO S.A.;009415;ITR;104185;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104185
62.144.175/0001-20;2021-03-31;1;BCO PINE S.A.;020567;ITR;103923;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103923
62.232.889/0001-90;2021-03-31;1;BCO DAYCOVAL S.A.;020796;ITR;103489;2021-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103489
62.258.884/0001-36;2021-03-31;1;INTERCEMENT BRASIL S.A.;025992;ITR;104583;2021-05-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104583
62.307.848/0001-15;2021-03-31;1;BANCO RCI BRASIL S.A.;021466;ITR;104358;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104358
62.984.091/0001-02;2021-03-31;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;025526;ITR;104488;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104488
64.904.295/0001-03;2021-05-31;1;CAMIL ALIMENTOS S.A.;024228;ITR;106343;2021-07-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106343
65.654.303/0001-73;2021-03-31;1;DIBENS LEASING S.A. - ARREND.MERCANTIL;014214;ITR;103590;2021-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103590
67.010.660/0001-24;2021-03-31;1;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;ITR;103893;2021-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103893
67.571.414/0001-41;2021-03-31;1;VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL;020702;ITR;104042;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104042
67.620.377/0001-14;2021-03-31;1;MINERVA S.A.;020931;ITR;103372;2021-05-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103372
69.720.910/0001-45;2021-03-31;1;CCB BRASIL ARRENDAMENTO MERCANTIL S.A.;015121;ITR;104216;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104216
71.208.516/0001-74;2021-03-31;1;ALGAR TELECOM S/A;021032;ITR;104046;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104046
71.476.527/0001-35;2021-03-31;1;CONSTRUTORA TENDA S.A.;021148;ITR;103427;2021-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103427
